id,predicted_price
9839301060,412413.8920978494
7011201333,431656.95211542834
2781320100,196570.1400262646
3421069120,285564.7305647575
7852030320,317011.63145153463
5316101075,930095.2144394504
5309100750,305525.9700961385
629000730,394333.54944346845
511700170,235324.7987819008
1562100030,325194.04900307267
2489200230,320307.8598735431
524069116,312766.4176084742
5315100737,582305.7602778563
1868900675,466774.46739060676
1608000120,279382.534764614
705700240,249123.91695906638
7575600610,220694.106614437
1778500015,426812.7251785695
5423500240,152048.01215920463
6713700025,237904.63878164883
2734100734,329440.707885647
301402280,171600.17648675377
2113700205,199299.5858588298
4114601570,1109698.152973668
3332000615,214973.38830465174
3630050180,230221.49101913025
6852700520,408090.77418931056
6870310010,373048.61613493576
6163900981,206133.09719324668
393000142,285558.56276670395
1771100130,234772.17141749398
1442860160,301474.66542627383
9191200435,362832.8469108854
6788200800,625604.4809365688
1115300070,416393.7677795946
3176600105,438029.6738167217
2770604665,370196.25200696674
5469500580,279219.3251376817
5680000545,307580.38187983754
3424089119,328512.95998689707
1328300180,229596.8323738869
1773100922,282679.19204592874
4123830480,227915.0968544529
9808610190,560489.7798273561
4250200140,219227.32895079316
4217402115,1101681.9667060357
3831250350,277301.9651181599
2397101055,497022.54525188875
6817850110,498421.89906575193
7526800200,350513.1462930022
7853370100,397708.4501409344
2523089025,476754.6521082336
9476200680,212793.5309835326
5714200140,293065.6966799607
3575304895,340547.47982100316
263000018,310658.81652417657
8080400177,367256.3062033685
6450304130,220617.01065583155
514500090,360645.5541353688
9477000300,297714.79877852625
853600310,661021.585679249
1951600240,172760.69969330647
1099900120,259629.58613565651
5323100120,374356.16398501693
1223089016,249533.2524375811
522059172,196198.40642146269
1930300190,408666.2939933045
9542840410,223756.39283695698
8665050530,296330.9310520731
5592900205,273169.7522705232
5450300010,392252.00338994834
2459960030,247289.54090974815
3331500455,318201.33770086436
3432500705,276880.16696322354
3702900165,207337.65658071038
5249803550,310599.4036032918
626049058,282672.4371280942
1788900380,153058.4473358118
8075400360,178750.26658748367
9113200250,405051.20801412384
2738640040,422839.1765251501
7821200307,285937.8201955945
3530440140,190507.72906743007
3582700130,304070.8629017285
9276200569,495827.5377786362
7197800020,366839.4694709889
686200490,329613.07699754316
3501600100,260193.56620533275
6383000690,388398.2844599507
7604400150,277194.28782443795
5249801411,425846.37576420675
2607720420,286378.90469478566
9561100010,256226.29541966622
1796370590,199888.76837371784
4077800593,258665.37922215965
854000165,194152.5510402359
5536100010,345265.55426795135
4188000670,449503.5847170858
31000165,682484.0799734019
662350050,481134.25165295176
4137000280,206768.58583141275
6169901130,567571.7496398212
1953400510,203070.4640175297
7518506716,545486.9080242431
1552520010,261580.88864263776
7955080270,238334.60867976205
9212900100,324710.40329509054
3438500798,236731.91962994746
7899800890,179629.45385914782
4319200605,313830.5910910882
1329300480,269786.865990992
8935100100,461506.904484103
5016001260,321783.6383766815
4337600280,233019.94584633934
1446401220,161027.82341484976
7135521530,367298.88587169425
6888900115,203008.0702531124
2413301070,220009.69691934943
345700040,210615.68936394659
5566100145,297850.3869659081
7634800070,267270.6144810863
9346910500,397715.35955685336
3529300060,240616.30866156716
8128600060,482901.43066274514
8572900275,136100.6770651306
4139420590,671834.8376506622
9274200322,420431.3129131878
1472700200,359708.86469780747
8820903380,356853.52807479346
8563010130,452982.68499998044
8965450110,455554.4091253161
9274204230,338289.53296468075
8165501700,277465.4905438987
2193340260,333132.1737981739
1860600290,458565.3940498848
1222000055,167218.56291421305
2492200280,306398.7738995696
2488200455,257681.67255508597
809001520,677015.080392732
1796361140,191009.41487948885
6398000011,447248.3748768023
6813600365,346405.6372454772
7504100920,475561.98389154504
8835770330,414813.8461035454
524059322,502237.17806653254
4307330280,276279.1868289069
1245002952,543689.1471413808
2021069059,173403.4716431738
5700000595,442721.5408221644
3629970930,427481.55472904205
3336002215,199396.9443116237
5100401060,375786.00559224194
3278600750,236461.61090033205
1126069045,593231.5138041964
7568700175,217869.99508106435
452001475,295789.03176779044
9283800230,324361.34923689556
1737300130,364374.3021594299
6189600040,303554.7628001385
3679400025,349211.33745814086
1096100010,215520.4015742811
9513900050,194661.77705670404
5452800645,466953.3948045754
273800100,182719.4359969235
7228500037,351163.8322051997
808300090,313743.53021053795
2493200215,387843.25891997915
5035300255,410222.3969482857
3380900160,279397.7205369724
3630000130,266957.8878514852
7300400670,221911.82141033225
6798100070,264648.9888656203
8078400010,347067.80759962625
5566100060,308284.7755664113
2768200212,329989.4171678754
4035900060,340023.42411514383
9460000110,255895.04197167436
7199320190,348643.125080575
2225039081,293224.57837182895
9512200050,361513.3945870119
2634500085,214921.89720527545
3654800200,213819.1684586061
2724079090,673170.9690780069
2597520720,444044.4453071112
3034200426,258912.1424039746
984000130,237739.93548238988
7852020670,282930.8859795403
7923500060,376753.9501377171
2310030510,212316.4076885671
2205500540,317142.9043631763
2493200015,268226.17868211516
7853361420,371241.02608173946
5652600605,362520.9809178172
5285200020,232638.26963644498
9406530150,261732.20378254945
5706300020,301565.99329997104
3278602490,289756.35077443765
7197000100,336748.4555036368
4447300008,359127.6609844272
7899800045,185248.04101177005
9250900095,210885.3790672643
9268851740,364084.0759885531
8682261440,311853.8711471579
7284900385,480272.0250747104
8079040300,317753.2502778115
2225300585,271377.8216062648
3223039013,272215.38479194033
2013801350,205271.23895145254
4055701110,471095.5933262484
3578401770,264349.8561373251
4046500720,330512.71691850567
6145601745,229450.50077829268
5207200195,414302.1451681191
1972201856,324277.0991246636
7212680080,196634.18972320814
7277100510,373274.82511935086
522079022,342877.8018641363
5605000440,505113.7449212904
6632300230,234749.15031570464
8815400165,395940.6253554203
6708200320,370057.5447363111
2426059076,389217.16948679957
3260200200,348208.7186856015
2770601741,348690.4745821465
4338800500,211914.28032877538
9201000320,443800.58727288985
7655900038,231602.00209600467
3625059140,313813.1094445926
4222310010,186809.99392178323
2114700115,226815.01718753937
3291800710,254690.82525409036
9406590010,280008.20502139936
3025059124,918310.15821027
7972601250,314149.3032977077
930000470,496868.9871921145
6690500060,290762.5235738943
16000015,149798.27677560574
5693501102,375537.9869021215
8079040490,315954.55454257305
7225000155,246232.78506591794
8819900170,479740.87201761245
7972601270,240243.26767195293
1224069074,456034.52164722007
5126900321,240495.44078897644
3438501860,204658.29761843273
2822069080,284984.5180796625
1656600310,359796.90628785215
3856900507,623417.2372767726
1626069139,315133.78767299285
2524049257,636994.7165974646
3904960150,335075.98314754077
7214820610,305120.8851193741
7977201845,320664.4833782459
2428100080,452181.30895928695
2202500135,266910.504732229
1523550220,409179.27852673334
2313900610,328194.0354541731
4123840050,246570.22208980707
2125059124,492016.9687021456
1225039067,318206.8239963792
6431500283,288199.56268294144
2473380010,235790.46615115253
5694501195,238350.90359060458
2881700046,241652.01668452108
6837820330,244552.58074334625
2337300370,163796.14566452254
3876540630,172696.2456949364
626059317,248145.44959347788
3374500520,261658.23254913779
7228501903,266204.6263987113
4019300051,309904.5157073019
4232902615,372223.6350639988
3546000090,204374.30796193203
8127700215,497288.09206080623
3438501100,249025.67473354333
1769600066,421660.89464092697
8146100610,336797.73586288124
3052700695,347945.0662152217
7954310210,391734.09411388193
3761700053,702686.1348817861
1320069179,236266.2995147136
1331900410,437061.14166559064
7303100210,263046.7567244831
2464400285,328148.4398953694
6163901150,245854.73118600328
8955800045,241992.32170494797
2314300200,292630.54595455795
9528104360,254563.36404162436
4177100005,364194.94700622425
8856960260,232236.9737864715
1828001220,372668.85356891254
3066400710,421554.07932033204
624110610,454643.2393050797
4040800260,242224.79595997062
5019500215,347636.3855771515
2481630180,515484.3233059784
7203170190,402355.95009534
510001280,457778.0537720548
9430110120,407161.23226174
1565950030,246437.81376182716
9828202255,508887.69735253515
3878900270,288437.83411847544
8091600080,161964.64760205898
1112000035,216312.28621826047
2228900270,200252.95468944238
6648701740,233355.08553772073
1245003740,358445.1634820896
2174503441,370751.6471290184
7708250010,247529.79344200584
6072300110,377740.829596612
2329800140,213348.32013678752
1494300040,311720.3166453141
3832050130,204797.66143174047
7203100730,490791.80146805354
7199330170,272973.4916670325
7785000220,427051.2869361951
1250201175,300337.4280420201
4054500180,577740.7691260565
7905200061,315304.0794198219
3751604895,149601.7894308541
5220300140,210518.69393005274
3323059027,247806.31321546333
8651611980,505595.20808047306
8673400190,348703.3780079218
1668500100,493806.671799346
1023059365,364960.8837265273
3308030060,242102.0863465641
4232400860,583899.2594774023
2144800615,189812.73071545069
1568100920,535789.4285424261
9406510040,308743.92264518404
2923049421,230890.82978808854
1051000040,715226.6770682203
2077700042,416314.796685896
9423800030,175519.10740050953
9818700455,450839.2988979271
7133300675,297912.609304207
4113800550,351916.3701064756
5553300375,782944.4095036938
2025701530,207182.06515878643
7942601155,357353.1709904
7524300020,207372.2716044602
2520069100,209421.6600528616
5412300410,188889.30376575896
7504110760,434685.8292230835
2594200350,269355.001816926
2722059013,188695.73164459053
8078430480,322841.8989002592
1423069162,352771.8375367979
8856001090,134399.1549426775
7000100631,469336.51735418243
4222200280,182846.81478107916
7971300050,364805.67883233615
2009001600,193657.35627429257
6619910140,398423.994176527
2877100985,328490.0696954027
1196000007,236841.70869644367
1330850130,451930.70707951207
6664900410,206806.54446238387
1231001110,196217.82441346277
9235900030,186494.14316676251
9407101840,207190.7034543132
9523103001,245377.9424912873
2149800278,243494.9059992488
7234601198,454341.79341544403
9476700035,305479.6513295977
9297301065,340695.11866406025
518500700,424465.2786596184
7843500090,223468.74565453545
6056110780,235086.45514808877
2345700260,258108.2600441878
3509600070,199764.65851256403
1431700280,269329.7444186151
1623049174,235227.2607566003
3024089049,231658.57997144392
7853340450,271865.1062509888
7732410360,433877.79708816763
1446800995,226728.5063322434
2946000285,184841.38360224117
425079100,286550.6437941033
3876313040,306622.5377132948
1762600260,516758.40671312634
1925069121,350475.1036008819
7443000480,526293.0403768929
7820000015,245820.09378509913
4027701253,304019.890284057
2826049165,260518.1212953286
5426300060,502496.52610842895
1278000210,121138.75973046661
923000270,251899.81220266203
7657600005,214619.23450458833
3024079057,259212.87821463041
3276180020,240840.67137373937
7304300760,209118.2691525402
3908100020,328395.9937925781
8835400805,362012.00841598655
4051150070,177206.53654827713
3904930530,285618.5000380212
6163900971,255633.78828389707
7942600310,327101.2025306761
4365700330,214491.29652782198
423059207,222909.63072138003
3992700265,227396.11791856386
7177300090,296141.53829084866
2540820010,437716.55299673084
5700002510,542007.233836123
5201000030,380572.972308448
7631800015,749752.2000031784
2922702965,396045.1157268439
1525059198,533800.1110551679
1245003160,400177.8193634747
3810000455,236417.17873422772
7855600080,401480.654427758
5701500030,645930.1929336777
7504020400,376317.6587254244
1402600570,219898.09395535034
7575610760,215574.79660821476
8731990370,250248.33947075313
5021900090,533740.1050068954
290000075,239577.13006729193
2841500010,336366.08313048223
3955900830,340711.54222716764
7852110140,341261.54544857406
1311400350,190757.9077919396
7773800015,341594.6522056066
4123400320,291830.4169563447
2725069157,479538.82569259655
666000143,477103.7521124543
5101408678,303733.3658085546
6371000026,273961.3951724167
2024059084,464183.77399939304
7283900036,218388.42922366693
8881900230,401981.33975590754
3959400135,249089.67727143245
7696610270,189633.0583899692
1689400150,499687.1438995384
5103900015,266866.35554648587
1441000350,312677.52781140804
5101408735,210727.20674649806
3126059027,815779.4583822684
2320069014,295271.8281603794
9541600015,394972.4224583271
8682320420,384443.4212805348
1562200090,367113.42170958815
3395070980,382072.6689574993
7349600230,177868.76724821187
522049122,204388.01803700073
869700060,225652.55238317806
811000055,678993.5459099537
1221059176,267049.9287855634
1523059103,329285.966651076
2025760210,427471.94461379765
9218400088,260137.54714915322
8682292020,287199.00782580907
2623089135,263884.79610444047
3758900259,658883.844152982
524069049,358171.5284206183
3121500150,474022.4633995245
5581400080,462524.97303478274
8087800020,281701.3195815665
4070700290,439446.0315637108
3296000170,377744.2034146555
9238500040,329496.50612586713
2744600040,244650.807926999
6813600380,384031.58032086806
6140100150,296067.2863353758
2201500555,283388.7194974551
2600110250,389528.8805665511
4337000275,158387.18536331155
1186000150,383827.8228432308
1972201963,341217.1388864534
1105000745,245651.1685354795
2887700560,384071.4810715209
4039700080,373266.1882641971
522049104,205745.18405384367
4202400078,199934.61938204826
7520000695,164076.18282924072
7714000310,281435.03347231174
4319200060,396763.6314369316
8624700015,382887.55164954293
5104520610,215659.2378590408
2354300845,186983.5723980482
3824100291,322418.9728253951
6151800612,208844.8499389192
5454200080,524333.2106194672
6413600290,226394.6943100882
2131200065,210774.55747633454
1459920010,211938.05087652765
50300090,277987.38535332686
2326300090,408015.7168705433
7714000070,287407.10313669685
3630180500,543256.5139942105
1727850340,541230.987000285
8691430330,535511.1988809836
2310030390,197926.49068110008
5561400610,354448.4949998097
7010701016,295609.98014965886
7883605915,212395.6002432089
1282300995,290337.6732442315
4040700310,293519.7108241061
3353400435,185596.81910129605
2143701015,315642.74256704334
255450020,262289.20246751275
1020069017,228561.91025608953
4038200120,304091.40470435756
9284801100,221101.62853174002
1965200075,388359.2817003622
847100047,377783.4795044702
4038700720,296182.82010007906
6815100085,458068.52754388074
2508000020,202675.4914140696
255520180,418700.784901903
6822100750,387597.5245969582
869700050,262458.78017406375
1775801405,367417.40303669695
6600400090,173802.73352767242
7202330270,284409.78112272895
1683400165,620465.5477399611
2625069070,546945.2594839878
7625702440,312599.94250194356
3388000640,192825.54034417248
1899400365,223608.77922896843
6899990200,470770.510356835
5569700020,472783.48877712316
986000045,236217.21245226217
3293700221,209287.1037776898
3764800250,230670.78818354363
2291400566,228588.62832483568
4219401236,662425.3514824283
4239400840,141885.30355901152
7211400990,165834.7019237555
7696500280,159658.50232822858
7215721070,330593.34440246946
3204850140,265251.81683368766
4322200220,405359.97966434504
2566300100,538912.4990482064
1944900090,275605.28930818883
6648500390,210531.7491040188
7385300020,418005.1521100485
1704900135,218372.13298901933
2877100655,419387.5893043065
2726079098,365946.5507335213
7625703800,301160.65496688656
318300040,324475.2624009776
7922800190,316690.25187698303
2023049361,168797.22367440653
8946400210,326918.5911812465
6071600450,357302.94757951214
4343800100,253915.55335736336
1443300140,235193.68842946034
1024039001,544101.2235308423
2767704860,352831.59686106094
7234600851,447111.22421525157
644200065,505221.49264859845
7784400035,380952.2767140696
3826000560,186817.02259768095
9272202260,269354.8382463278
263000253,332022.4482576488
3621059043,312890.5394745695
240000130,310554.0552801602
1352300120,165736.4355849443
7849200861,188356.50701999816
2487700130,363955.37232104153
1796100140,185453.88363337907
7234601221,346432.4749014845
8651710190,319062.04833696387
2916200091,357834.0391721312
1232000915,304124.92867709853
1545801970,205064.75065622226
3211200420,227405.03360188947
7686204675,162052.99811598472
3141600210,145631.31512066408
3959401284,318134.4459946124
2113700825,198552.44128810297
3876000710,265808.8731163124
522069022,322550.2024388094
3214200070,264891.5520149578
1221039156,223963.45105459387
259600790,271343.5596586593
785000040,307556.798470502
8138870470,291016.9100882291
2596300035,228275.62639849042
540100057,694861.1819926118
3073500045,350574.4754227773
5363200266,254918.31692979907
8682261650,311569.55022631976
3224510080,471404.8856562756
3211270160,277909.1861533413
9269200520,154786.98992413012
293810190,350731.50137019565
4197400043,249221.2133282937
3026079031,224221.25604322104
5332200405,572774.4322168923
2473411210,224380.18467028427
9268200315,337737.6061810722
8123500050,372065.6842295391
3221069091,281469.2260852854
2485000165,381948.6173451555
4058800215,377992.1146346018
1926059039,466647.2381002245
2533300680,518026.1570131964
3343903640,237779.37376874784
5700003705,601336.0641762925
2023049372,267101.0458049569
4058800830,342251.7375198467
3333002302,316768.15424670116
2944500340,226441.61546373312
1982200790,325851.78433194174
8929000270,291215.9281520307
8122101440,199977.37834468574
7525530470,452537.5463305673
9332800020,390932.42802496953
3878900525,202510.70918002416
5420300210,187289.24036844997
9232900165,225401.3719963343
6414100026,292100.1272325565
3013300660,466449.97192472796
7954300120,360835.13784702565
1081200360,236576.39693774344
2877102345,294740.6020842037
2202500255,315412.97525630664
7984400050,172365.4939528749
9558020380,299492.4796914746
7812801850,176647.72074079653
8944460020,282978.82970356045
2306400040,350292.71161539684
8649400410,229013.09073263535
7889602020,206457.58009678946
2041000025,302850.1433529247
871001484,404778.7827474936
2767602141,304392.10138279124
3630180470,449902.967469261
2769602140,309733.9913644073
2473250280,224015.5546422935
5422560660,320114.7462482413
3756600240,236791.53564035785
8651600160,519007.5579067426
7202300540,486653.73630013457
8961950250,279930.8372088528
3303000130,318107.8979864746
798000062,211148.03841421483
1695900150,488561.80524868384
1604730150,366943.263593414
4136930310,255175.3105603022
8835401250,612096.1484485624
8665900328,307248.62533922243
9262800255,189842.49324085782
1853080570,463911.11252188665
5556300114,423973.743448258
9517200290,311807.8702158009
4037200295,293106.45470743976
7417100123,267396.9492882931
2620069077,143373.23958366504
7922720040,393643.0719463509
558100090,363346.94803968247
257000037,238075.06954577295
3319500385,321074.52844049776
9297301520,230981.79348182978
3580900090,241457.76154181067
1321039076,144940.5654264693
7227801581,219411.238135665
9407001620,210733.7477671691
2130400150,231381.94990553064
2312400200,196965.33346207836
4046700210,248849.0956199075
1193000480,546776.2131517099
1492800296,337304.02552986826
3013300017,289132.37196479586
3630240140,344046.93198146694
1049010390,233424.09931866836
9320900420,129166.51650451122
4315700060,256528.28217031123
2591010290,217099.20471318293
323089085,351636.9469794926
6600400270,177495.9232989328
2919701105,301118.66730920173
7202360670,506692.75409336516
8927600100,449182.6831263209
3211700045,375478.61596256134
4027701326,313363.0666469667
1601600195,225249.4197750225
7853280350,435103.6586281712
3629970130,412142.645332913
7203120020,446568.48394422134
9542900190,232094.45466570964
8035350120,344899.5100816922
1238501184,525343.962398364
251200240,326092.58174108074
8945300200,160619.8152010997
2162000160,605239.5938228288
5466310060,154374.76288304798
1239400064,497202.5436062051
5205000020,238201.43577964598
1720800305,342993.15648953896
7280300375,369216.11933100247
2095800400,318223.3653197914
7852010950,337078.6909570036
1428001160,337586.8875484458
9528104910,420104.2888515218
8644210470,500685.1632612698
7923300310,301216.9817994584
254000100,339582.39159819356
1931300688,337359.5796320366
7007700030,302895.1975294131
422049178,181980.63990646086
422069067,271610.12890374684
2923049393,254352.05212638775
930000305,334778.9414923915
2461900448,355260.6874377686
2610100020,205318.56664597997
2895550050,195668.56320793176
7701700040,201914.27176084212
2460900020,339250.6097369278
9827700105,439390.29715280165
1005000240,229532.49511031515
7200001254,308793.8662252554
866400040,376628.8937411315
305000170,388937.1628497399
2260800110,479868.14925509493
3442000127,452166.0045118847
5253300437,317331.4350064686
7576700150,517122.2749637075
5469501410,316475.80847889837
5104531120,462104.6845767208
723049434,273794.7923959947
622069006,681314.4810775229
2517101200,238318.04652207618
8159620160,185246.52737647702
5561300640,311448.70625338104
3317010130,172083.65054094492
4364200250,269380.6095931925
8732300060,477561.8469415249
5603700025,416914.4747034991
3585900190,594926.120246757
3996900575,169436.22533143827
8731801260,192602.78118463195
3810000860,239916.71318268828
5700003585,916508.9939838783
6332000050,293375.85836378403
9286100250,292015.58283533854
9471201110,543457.6643856427
9290800050,342970.8074266586
7300200400,399140.55170579493
526069024,525555.6263455852
1454600156,563718.1567895906
3904980360,314333.6060596925
2626119062,194141.67324523363
8651730290,303055.45846903126
7611200195,451665.95321613806
1919800260,347403.8424633707
6632900354,184399.54010449638
3972900195,222179.7114875476
5151600170,209551.20943513434
7016000440,313745.1425579768
871000435,455540.19331685296
9578060540,329721.35323911963
2332700060,416698.6680243738
766000240,196315.22641762526
4363700200,221123.8239129929
7100000250,233903.03600708072
2781250560,169923.88801296937
2781250100,260064.1715947813
5419800220,197009.67565189875
7147600245,196469.07618009226
2926069083,509413.4782575676
6189200125,463310.1371646638
9542830160,209652.54848874232
5152200020,202991.47403931714
9412900045,269053.9511018752
6600410480,141685.2935132185
6979970080,390967.38953408547
5636010280,211934.65736096105
1732801300,550290.7936345631
5561401530,354085.4788630668
9578500510,273918.5959960138
7304300906,215345.98235174545
1223089077,348574.1732468906
721049207,205073.0569400808
8691330310,478765.3880291163
1523069204,329341.04384955304
3188100105,397991.9253836377
6608500290,269183.95774773933
2891400410,230669.36073894764
7663700551,242926.99450524984
5413200140,194039.27103259906
425069139,357701.6520692958
6713700155,234454.2138523758
2767603505,304867.59389054606
7789000080,206411.00981182232
9211500620,180748.4290386666
3750604417,149880.31159574265
7922800320,330209.75236753764
1471620240,231402.02537233455
2222059052,264899.21354528994
9551200270,572978.850051608
2767603160,325525.9090588094
9406710060,269415.0366573628
8929000250,241727.42691090752
5538300120,279528.8092393644
2223069120,326196.89623271115
1652500060,683402.3582097396
8564500240,279944.9131217522
3629700120,345848.74346072046
3943600070,288352.4175552436
4171200025,229279.54988650154
2425049063,1048431.6284934697
9828701650,291335.6515647683
3581000340,242952.76255176408
8100900015,274010.1595730199
2125059161,579109.2762038329
304000380,168063.4314431937
8146200070,688031.4395670944
686530170,344955.9406310948
2917200645,284154.496559071
9547200530,506943.5414171383
2122059199,292747.2535195879
1150000740,393087.4142531168
5706200060,216507.7160007211
9265410010,182687.23937528254
4083800555,277562.0700505181
6152900332,258371.74352444292
2520900301,189794.02998881807
9828200790,376160.0813430527
1657530180,246746.37253749624
7471900045,211080.20641343467
9828200460,282821.89762149577
1775900140,282266.66104489245
6139800430,318273.187847505
7214400005,303189.0915035988
5332200026,377671.7373687064
9510970300,443240.52369554143
2540830020,285456.9018098138
3392100140,156943.7186849479
1326069191,255723.85906103192
2125059112,503232.9395824379
859000022,254024.227602238
8854100350,445082.9014670893
121059007,163214.444415941
7977201707,331630.57856054365
3859900060,1057365.9928466156
8815400735,443510.5604442652
705700530,252739.8729276648
6600780130,263210.45718951896
6378500105,234843.47634267432
8143000310,322031.45945563295
2877102330,414308.40503180923
3526039074,369857.2895975636
2115510300,196586.08137206407
3024059014,714196.4759052977
2141330360,362908.24787311413
546000400,324819.87352650525
2071500011,261404.31177776132
7972000240,183178.46028018103
7016200460,302572.1227416881
6204200180,309208.8137304626
1552100135,567499.1502298693
88000173,277150.87443656777
2581900235,504856.0536565592
9211500560,177666.27143353835
621069218,284786.2381324533
1321970240,231614.1831105981
798000630,228694.24941404525
421000285,207554.83021467953
2824600180,448216.6500158876
3832051140,245513.82565033124
1237500105,441472.3670118689
8802400906,219723.0820611785
3166900270,297609.056428671
3682000060,294350.5926172922
5469700020,251041.86570318122
1245001820,408734.4486413212
9547205660,375381.0186672153
